userid,courseid,num_video_views,num_quiz_attempts,num_assignments_submitted,num_grade_views,num_total_events,first_time,last_time,duration_days
9436,2315,0,0,0,0,3,2023-01-09 14:41:22,2023-01-10 20:12:52,2
9436,2785,0,0,0,0,2,2023-01-09 14:41:08,2023-01-10 20:12:44,2
9436,3017,0,0,0,0,5,2022-11-26 06:19:12,2023-01-21 02:33:50,56
9441,0,0,0,0,0,20,2022-11-28 15:00:02,2023-01-23 12:12:04,56
9441,1,0,0,0,1,1,2022-11-28 15:16:49,2022-11-28 15:16:49,1
9441,2012,0,0,0,0,12,2022-11-28 15:17:35,2023-01-23 11:49:43,56
9441,2013,25,0,0,0,57,2022-11-28 15:17:17,2023-01-23 11:48:45,56
9441,2431,0,0,0,0,6,2023-01-06 10:23:42,2023-01-23 11:45:57,18
9441,2903,19,0,0,1,41,2022-11-28 15:00:33,2023-01-23 11:45:31,56
9445,0,0,0,0,0,43,2022-10-12 13:42:52,2023-01-16 14:24:14,97
9445,2050,24,0,4,0,51,2022-10-12 13:43:03,2023-01-13 13:04:17,93
9445,2493,4,0,4,0,12,2023-01-13 05:22:33,2023-01-13 05:26:02,1
9445,2742,13,0,0,0,26,2022-10-15 05:29:41,2023-01-11 10:59:00,89
9445,2746,6,0,0,0,10,2022-10-15 05:32:00,2023-01-16 14:24:22,94
9445,2909,5,0,0,0,8,2022-11-22 12:17:53,2023-01-16 07:28:28,55
9456,0,0,0,0,0,20,2022-11-08 10:54:19,2023-01-12 11:34:36,66
9456,2008,0,0,0,0,5,2022-11-08 10:57:08,2023-01-12 11:35:16,66
9456,2012,0,0,0,0,7,2022-11-08 10:57:01,2023-01-12 11:35:03,66
9456,2013,27,0,0,0,57,2022-11-08 10:56:00,2023-01-12 11:34:59,66
9456,2015,11,0,0,0,15,2022-11-08 10:54:25,2022-11-08 10:55:48,1
9456,2431,0,0,0,0,10,2022-11-08 10:55:04,2023-01-12 11:34:54,66
9456,2445,0,0,0,0,6,2022-11-08 10:54:56,2023-01-12 11:34:51,66
9456,2701,5,0,0,0,14,2022-11-08 10:54:51,2023-01-12 11:34:47,66
9456,2903,41,0,0,0,82,2022-11-23 05:37:38,2023-01-12 11:34:41,51
9457,0,0,0,0,0,72,2022-09-08 05:54:48,2023-01-19 10:05:51,134
9457,1,0,0,0,0,53,2022-09-08 05:54:53,2023-01-06 12:01:59,121
9457,679,9,0,0,0,48,2022-09-08 05:59:32,2023-01-06 12:02:54,121
9457,824,0,0,10,0,26,2022-09-08 06:00:32,2023-01-06 10:04:29,121
9457,932,0,0,0,0,4,2022-09-19 18:45:48,2023-01-06 11:54:57,109
9457,946,9,0,0,0,24,2022-09-11 18:30:51,2022-09-19 18:46:44,9
9457,953,0,0,0,0,3,2022-09-08 05:58:07,2022-09-08 05:59:24,1
9457,2307,2,0,6,0,16,2022-09-08 05:55:23,2023-01-05 16:23:32,120
9462,0,0,0,0,0,74,2022-09-13 09:32:12,2023-01-19 17:30:04,129
9462,1,0,0,0,0,1,2022-12-09 14:48:52,2022-12-09 14:48:52,1
9462,2008,0,0,0,0,6,2022-09-13 09:40:15,2022-12-02 16:38:09,81
9462,2012,0,0,0,0,5,2022-09-13 09:32:25,2022-12-02 16:37:44,81
9462,2013,62,0,0,0,131,2022-09-27 16:45:32,2023-01-18 19:44:24,114
9462,2015,19,0,6,0,35,2022-09-13 09:37:37,2022-12-02 16:37:53,81
9462,2431,6,0,0,0,13,2022-11-26 18:40:43,2022-12-02 16:36:58,6
9462,2445,8,0,8,0,34,2022-09-27 16:43:56,2022-11-26 18:30:53,61
9462,2617,1,0,9,0,14,2022-10-09 15:35:50,2022-10-09 15:41:15,1
9462,2701,13,0,0,0,24,2022-09-13 09:32:34,2022-11-30 15:46:29,79
9462,2903,45,0,0,0,99,2022-09-13 09:40:39,2023-01-19 17:30:27,129
9480,0,0,0,0,0,17,2022-09-25 14:24:18,2022-10-05 05:22:09,10
9480,1,0,0,0,2,2,2022-09-25 14:30:14,2022-09-27 08:49:50,2
9480,1950,0,0,4,0,6,2022-09-27 08:53:08,2022-10-05 05:21:37,8
9480,1951,0,0,0,0,1,2022-09-27 08:52:13,2022-09-27 08:52:13,1
9480,1952,0,0,0,0,2,2022-09-27 08:47:24,2022-09-27 08:50:38,1
9487,0,0,0,0,0,3,2022-09-23 07:21:28,2022-09-23 07:21:46,1
9487,1,0,0,0,0,1,2022-09-23 07:21:33,2022-09-23 07:21:33,1
9489,0,0,0,0,0,32,2022-09-03 11:10:03,2022-12-13 11:42:05,102
9489,2050,16,0,4,0,35,2022-11-22 05:53:52,2022-12-13 11:46:28,22
9489,2076,0,0,0,0,4,2022-12-11 09:43:39,2022-12-13 11:47:14,3
9489,2744,1,0,2,0,18,2022-10-10 11:03:45,2022-12-13 11:47:08,65
9489,2746,0,0,0,0,4,2022-12-11 09:43:21,2022-12-13 11:47:17,3
9490,0,0,0,0,0,69,2022-09-23 08:43:01,2023-01-22 20:59:26,122
9490,1,0,0,0,1,2,2022-09-23 08:52:33,2022-09-24 10:47:51,2
9490,2957,0,0,0,0,1,2023-01-22 21:00:23,2023-01-22 21:00:23,1
9490,2958,0,0,0,0,2,2022-10-28 20:10:59,2023-01-22 21:00:35,87
9490,2959,0,0,0,0,2,2022-10-28 20:10:56,2023-01-22 21:00:39,87
9490,2960,0,0,0,0,1,2022-10-28 20:10:41,2022-10-28 20:10:41,1
9490,2961,0,0,0,0,2,2022-10-28 20:10:36,2023-01-22 21:00:14,87
9490,2962,0,0,0,0,4,2022-10-28 20:10:22,2023-01-22 21:00:55,87
9496,0,0,0,0,0,37,2022-10-30 18:13:58,2023-01-22 18:37:16,85
9496,1,0,0,0,3,17,2023-01-02 20:24:19,2023-01-22 18:35:21,20
9496,1519,1,0,0,0,2,2023-01-02 20:53:03,2023-01-02 20:53:26,1
9496,2464,17,0,0,0,18,2023-01-02 20:39:19,2023-01-02 20:51:46,1
9496,2497,0,0,0,0,1,2023-01-02 20:56:39,2023-01-02 20:56:39,1
9496,2499,13,0,4,0,31,2023-01-02 20:24:42,2023-01-02 20:37:50,1
9496,2722,0,0,11,0,17,2023-01-10 10:19:34,2023-01-11 20:14:17,2
9496,2724,2,0,4,0,11,2023-01-02 20:54:21,2023-01-03 15:10:55,1
9496,2809,0,0,0,0,1,2023-01-02 20:23:50,2023-01-02 20:23:50,1
9497,0,0,0,0,0,41,2022-10-11 09:11:21,2023-01-21 21:57:38,103
9497,2067,0,0,0,1,7,2022-10-11 09:29:29,2023-01-21 21:57:00,103
9497,2483,0,0,0,1,7,2022-10-11 10:01:20,2023-01-21 21:56:56,103
9497,2484,0,0,0,1,5,2022-10-11 09:28:55,2023-01-21 21:56:37,103
9497,2492,15,0,8,2,45,2022-10-11 09:29:00,2023-01-21 21:56:27,103
9497,2740,0,0,0,1,7,2022-10-11 10:01:13,2023-01-21 21:56:15,103
9497,2838,0,0,0,1,7,2022-10-11 09:29:54,2023-01-21 21:56:04,103
9497,2905,1,0,0,1,10,2022-11-20 11:47:59,2023-01-21 21:55:54,63
9497,2906,0,0,0,1,10,2022-10-11 09:30:04,2023-01-21 21:55:46,103
9497,2907,0,0,0,1,6,2022-11-20 11:47:51,2023-01-21 21:55:43,63
9497,2920,0,0,0,1,7,2022-10-11 09:30:13,2023-01-21 21:55:33,103
9504,0,0,0,0,0,85,2022-11-17 11:15:06,2023-01-17 20:19:41,62
9504,1,0,0,0,0,21,2022-11-17 11:15:08,2023-01-10 08:06:53,54
9504,2492,34,0,20,0,103,2022-11-21 17:40:42,2023-01-17 20:19:36,58
9504,2746,11,0,12,2,43,2022-11-23 06:15:59,2023-01-17 20:19:50,56
9504,2877,0,0,0,1,2,2022-11-23 06:27:42,2022-11-23 06:27:47,1
9504,2904,0,0,0,0,4,2022-11-21 15:53:41,2023-01-11 13:11:00,51
9504,2906,0,0,0,0,3,2022-11-23 06:27:51,2022-11-23 07:45:57,1
9504,2907,0,0,0,0,8,2022-11-23 06:06:01,2023-01-11 10:56:54,50
9507,0,0,0,0,0,136,2022-09-27 07:13:57,2023-01-24 17:33:23,120
9507,1,0,0,0,34,39,2022-12-14 17:13:28,2023-01-24 17:33:37,42
9507,1519,0,0,0,0,6,2022-10-06 12:21:03,2023-01-02 10:29:38,88
9507,2464,20,0,0,0,36,2022-09-30 18:08:11,2023-01-02 10:34:38,94
9507,2497,0,0,0,0,16,2022-10-04 08:33:30,2023-01-02 10:29:13,91
9507,2499,17,0,10,3,70,2022-09-29 09:04:36,2023-01-23 17:13:46,117
9507,2721,20,0,0,0,41,2022-09-29 09:00:19,2023-01-09 19:16:33,103
9507,2722,19,0,15,0,73,2022-09-27 07:15:27,2023-01-11 13:30:23,107
9507,2724,2,0,12,0,40,2022-10-03 13:24:44,2023-01-19 07:42:19,108
9507,2725,2,0,7,0,34,2022-09-29 09:00:05,2023-01-13 19:50:33,107
9507,2726,0,0,0,0,20,2022-09-29 08:59:27,2023-01-04 15:35:51,98
9507,2727,17,0,4,0,53,2022-09-29 08:52:24,2023-01-13 20:07:14,107
9507,2809,0,0,0,0,24,2022-10-03 13:18:50,2023-01-13 20:03:31,103
9508,0,0,0,0,0,169,2022-10-05 16:42:01,2023-01-24 18:38:32,112
9508,1,0,0,0,94,94,2022-10-05 16:42:15,2023-01-24 18:38:34,112
9508,1519,1,0,0,1,11,2022-10-24 18:03:23,2023-01-13 10:05:04,81
9508,2464,14,0,0,1,26,2022-10-24 18:03:15,2023-01-22 10:32:01,90
9508,2497,0,0,0,2,8,2022-11-01 14:09:55,2023-01-22 10:32:03,82
9508,2499,4,0,8,1,23,2022-11-01 14:09:57,2023-01-13 10:04:29,73
9508,2721,0,0,0,0,1,2022-11-01 14:09:59,2022-11-01 14:09:59,1
9508,2722,21,0,16,0,62,2022-11-01 14:10:01,2023-01-13 13:56:10,73
9508,2724,0,0,0,1,20,2022-11-01 14:10:03,2023-01-24 11:12:15,84
9508,2725,0,0,28,2,53,2022-11-01 14:10:04,2023-01-16 11:29:00,76
9508,2726,0,0,0,0,8,2022-11-01 14:10:06,2023-01-13 12:49:11,73
9508,2727,19,0,2,0,39,2022-10-05 16:42:21,2023-01-17 10:55:10,104
9509,0,0,0,0,0,64,2022-09-28 19:11:34,2023-01-24 13:14:09,118
9509,1,0,0,0,10,10,2022-10-20 18:14:06,2023-01-24 13:14:13,96
9509,1519,0,0,0,0,1,2022-10-24 10:52:03,2022-10-24 10:52:03,1
9509,2464,9,0,0,0,15,2022-10-20 18:11:05,2023-01-09 18:37:22,82
9509,2497,0,0,0,0,5,2022-10-21 12:23:05,2023-01-09 19:12:52,81
9509,2499,3,0,4,0,15,2022-10-21 12:23:11,2023-01-06 16:03:16,78
9509,2721,3,0,0,0,8,2022-10-21 12:23:20,2023-01-02 10:22:34,73
9509,2722,23,0,25,0,84,2022-09-28 19:11:40,2023-01-11 13:31:16,105
9509,2724,0,0,4,0,9,2022-10-21 12:23:32,2023-01-02 10:21:37,73
9509,2725,2,0,27,1,49,2022-10-21 12:23:46,2023-01-13 12:04:51,84
9509,2726,0,0,0,0,7,2022-10-21 12:21:27,2023-01-04 15:51:21,76
9509,2727,1,0,0,0,9,2022-10-20 18:10:41,2023-01-04 15:51:17,76
9509,2809,0,0,0,0,6,2022-10-24 10:51:39,2023-01-04 15:51:14,73
9510,0,0,0,0,0,113,2022-09-19 11:57:27,2023-01-23 16:57:08,127
9510,2008,0,0,0,0,13,2022-09-20 06:29:59,2023-01-21 18:58:15,124
9510,2012,0,0,0,0,8,2022-09-20 06:27:32,2023-01-21 18:58:07,124
9510,2013,65,0,0,0,133,2022-09-20 06:22:52,2023-01-21 18:53:39,124
9510,2015,4,0,0,0,8,2022-09-20 06:31:00,2022-11-29 07:19:24,71
9510,2031,0,0,0,0,2,2022-11-06 12:31:56,2022-12-24 08:05:19,48
9510,2431,11,0,0,0,26,2022-11-21 11:23:55,2023-01-21 19:02:04,62
9510,2445,0,0,0,0,6,2022-09-28 17:50:00,2023-01-07 17:24:51,101
9510,2903,53,0,0,0,111,2022-09-20 06:26:52,2023-01-21 18:57:56,124
9511,0,0,0,0,0,49,2022-11-21 12:09:14,2023-01-13 18:00:52,54
9511,2012,0,0,0,0,2,2022-11-21 13:21:34,2023-01-13 18:23:26,54
9511,2013,17,0,0,0,33,2022-11-21 13:21:32,2023-01-13 17:57:12,54
9511,2015,0,0,0,0,1,2022-11-21 13:21:30,2022-11-21 13:21:30,1
9511,2431,17,0,0,0,23,2022-11-21 13:21:26,2023-01-13 18:23:18,54
9511,2445,12,0,2,0,29,2022-12-17 05:08:48,2023-01-13 18:28:27,28
9511,2903,49,0,0,0,92,2022-11-21 12:09:14,2023-01-13 18:29:13,54
9512,0,0,0,0,0,664,2022-09-05 09:43:01,2023-01-24 20:19:11,142
9512,1,0,0,0,33,123,2022-09-05 09:43:02,2023-01-24 20:19:08,142
9512,2008,0,0,0,1,6,2022-10-15 08:05:56,2023-01-22 08:39:05,100
9512,2012,0,0,0,1,9,2022-10-15 08:05:50,2023-01-22 08:39:08,100
9512,2013,41,0,0,0,82,2022-10-15 08:04:20,2022-12-26 11:57:45,73
9512,2015,22,0,4,0,35,2022-10-15 07:55:23,2022-11-21 20:03:54,38
9512,2431,3,0,0,2,13,2022-11-21 19:27:05,2023-01-24 20:19:11,65
9512,2445,21,0,10,0,67,2022-10-15 07:44:38,2022-12-11 19:35:48,58
9512,2701,9,0,0,2,19,2022-10-15 07:44:09,2023-01-19 11:50:20,97
9512,2903,52,0,0,0,96,2022-10-15 07:43:19,2022-12-26 16:02:00,73
9513,0,0,0,0,0,324,2022-09-07 10:29:45,2023-01-23 06:19:13,138
9513,1,0,0,0,16,38,2022-10-29 19:36:59,2023-01-23 06:17:20,86
9513,1927,14,0,0,0,18,2022-10-29 19:38:07,2022-12-09 07:05:17,41
9513,2008,0,0,0,0,1,2022-11-28 08:26:55,2022-11-28 08:26:55,1
9513,2009,5,0,8,0,22,2022-09-28 10:38:22,2022-11-08 15:30:22,42
9513,2011,11,72,27,0,130,2022-11-28 08:26:59,2023-01-17 19:06:26,51
9513,2012,0,0,0,1,21,2022-10-29 19:37:52,2023-01-23 06:16:55,86
9513,2013,0,0,0,0,5,2022-11-28 08:28:04,2023-01-11 07:54:42,44
9513,2031,1,0,4,1,11,2022-09-07 10:30:14,2023-01-05 10:50:13,121
9513,2700,0,0,0,0,7,2022-11-28 08:28:12,2023-01-11 07:54:39,44
9513,2701,0,0,0,0,4,2022-11-28 08:28:32,2023-01-11 07:54:34,44
9513,2903,7,0,0,2,23,2022-11-14 15:08:52,2023-01-10 11:02:27,57
9514,0,0,0,0,0,124,2022-10-02 18:53:54,2023-01-24 08:02:38,114
9514,1,0,0,0,6,7,2022-11-28 11:35:54,2023-01-24 08:02:32,57
9514,2008,0,0,0,0,11,2022-10-02 19:04:10,2023-01-13 10:20:42,103
9514,2012,0,0,0,0,13,2022-10-02 19:04:00,2023-01-13 10:20:47,103
9514,2013,73,0,0,0,157,2022-10-02 19:03:33,2023-01-13 11:18:20,103
9514,2015,0,0,0,0,2,2022-10-02 19:04:22,2022-10-12 06:15:27,10
9514,2431,16,0,0,0,21,2022-12-12 17:57:09,2023-01-13 10:19:11,32
9514,2445,4,0,2,0,13,2022-10-02 18:59:22,2022-11-20 19:11:45,50
9514,2701,17,0,0,0,26,2022-10-02 18:54:12,2023-01-13 10:21:02,103
9514,2903,51,0,0,0,102,2022-10-02 19:03:52,2023-01-24 08:02:17,114
9515,0,0,0,0,0,29,2022-10-17 04:42:27,2023-01-18 18:31:03,94
9515,2012,0,0,0,0,3,2022-10-29 05:07:57,2022-12-02 06:30:13,35
9515,2013,27,0,0,0,58,2022-10-17 04:50:13,2023-01-17 05:49:26,93
9515,2015,0,0,0,0,4,2022-10-17 04:50:02,2022-12-02 06:15:10,47
9515,2445,0,0,2,0,5,2022-10-17 04:48:55,2022-10-29 05:03:23,13
9515,2903,61,0,0,0,129,2022-10-17 04:43:23,2023-01-18 19:14:58,94
9519,0,0,0,0,0,5,2022-11-11 13:50:17,2023-01-21 11:43:22,71
9519,2431,2,0,0,0,4,2022-11-11 13:52:01,2023-01-21 11:39:43,71
9519,2701,0,0,0,0,1,2022-11-11 13:51:57,2022-11-11 13:51:57,1
9519,2903,4,0,0,0,8,2022-11-11 13:51:06,2023-01-21 11:39:16,71
9520,0,0,0,0,0,26,2022-10-11 10:02:39,2023-01-24 19:17:16,106
9520,2064,20,0,0,0,107,2022-11-21 07:44:17,2023-01-24 19:18:52,65
9520,2492,13,0,8,0,47,2022-10-11 10:03:01,2023-01-24 19:18:43,106
9520,2778,2,0,0,0,7,2022-12-01 18:33:57,2023-01-24 19:18:34,55
9520,2830,0,0,0,0,10,2022-10-11 10:02:58,2023-01-24 19:18:09,106
9520,2831,0,0,0,0,13,2022-10-11 10:02:54,2023-01-24 19:17:52,106
9520,2906,0,0,0,0,6,2022-10-11 10:02:52,2023-01-24 19:17:45,106
9520,2908,0,0,0,0,8,2022-10-11 10:02:48,2023-01-24 19:17:23,106
9587,0,0,0,0,0,5,2023-01-14 21:47:12,2023-01-14 21:47:47,1
9593,0,0,0,0,0,1,2022-09-02 08:46:27,2022-09-02 08:46:27,1
9606,0,0,0,0,0,17,2022-09-30 08:26:29,2023-01-03 12:34:19,96
9606,1738,28,0,6,0,52,2022-09-30 08:26:40,2023-01-03 12:33:56,96
9612,0,0,0,0,0,7,2022-10-09 23:05:11,2022-10-09 23:06:21,1
9612,1,0,0,0,2,2,2022-10-09 23:05:49,2022-10-09 23:05:59,1
9642,0,0,0,0,0,37,2022-09-02 20:02:25,2023-01-06 10:08:34,126
9642,1,0,0,0,9,10,2022-09-02 20:02:56,2023-01-06 10:08:46,126
9642,2431,5,0,0,3,27,2022-11-28 13:39:19,2022-11-30 13:51:04,3
9642,2445,0,0,0,0,1,2022-11-28 13:41:32,2022-11-28 13:41:32,1
9642,3128,6,0,2,0,23,2022-11-16 15:39:27,2022-11-30 13:50:53,14
9649,0,0,0,0,0,39,2022-10-31 09:33:00,2023-01-18 15:40:18,80
9649,1,0,0,0,1,1,2022-10-31 09:33:31,2022-10-31 09:33:31,1
9649,1519,0,0,0,0,4,2023-01-04 19:07:57,2023-01-14 13:37:37,10
9649,1537,0,0,0,0,3,2023-01-12 06:39:06,2023-01-14 13:37:40,3
9649,2464,15,0,0,0,24,2023-01-04 15:28:02,2023-01-18 17:33:42,15
9649,2497,0,0,0,0,6,2023-01-04 19:08:05,2023-01-18 17:33:35,14
9649,2499,11,0,0,0,32,2022-11-04 09:51:12,2023-01-18 17:33:30,76
9649,2500,0,0,0,0,8,2023-01-04 19:07:41,2023-01-18 17:33:18,14
9649,2721,6,0,0,0,14,2022-11-05 07:41:46,2023-01-18 17:33:15,75
9649,2722,30,0,16,0,87,2023-01-04 19:07:53,2023-01-18 17:33:09,14
9649,2724,6,0,2,0,21,2023-01-04 08:04:54,2023-01-18 17:33:05,15
9649,2725,2,0,11,0,28,2023-01-04 19:23:04,2023-01-18 17:33:01,14
9649,2726,0,0,0,0,12,2023-01-04 19:07:44,2023-01-18 17:32:58,14
9649,2727,12,0,0,0,31,2023-01-04 19:07:45,2023-01-18 17:32:53,14
9649,2846,0,0,0,0,14,2023-01-04 19:07:47,2023-01-18 17:32:49,14
9675,0,0,0,0,0,8,2022-09-11 12:17:46,2022-09-22 12:35:01,12
9675,1,0,0,0,2,2,2022-09-11 12:18:45,2022-09-18 15:05:42,8
9675,1183,0,0,0,0,3,2022-09-22 12:36:30,2022-09-22 12:37:00,1
9675,1190,0,0,0,0,1,2022-09-22 12:37:15,2022-09-22 12:37:15,1
9675,1445,0,0,0,0,1,2022-09-18 15:06:02,2022-09-18 15:06:02,1
9675,3072,0,0,0,0,1,2022-09-18 15:06:31,2022-09-18 15:06:31,1
9675,3073,0,0,0,0,4,2022-09-11 12:18:26,2022-09-22 12:36:10,12
9680,0,0,0,0,0,153,2022-09-01 06:42:13,2023-01-24 11:05:36,146
9680,1,0,0,0,39,39,2022-09-01 06:42:40,2023-01-24 11:05:39,146
9680,1445,10,36,7,0,79,2022-09-06 09:34:42,2022-12-27 08:28:22,112
9680,3072,0,0,35,3,91,2022-09-06 09:34:37,2023-01-20 18:02:34,137
9680,3073,0,0,0,0,11,2022-09-06 09:34:29,2023-01-12 16:30:08,129
9680,3074,0,0,7,1,27,2022-09-09 10:31:26,2023-01-24 11:06:06,138
9680,3075,0,0,0,0,13,2022-09-06 09:34:19,2023-01-11 16:10:34,128
9680,3076,0,0,0,0,9,2022-09-06 09:34:33,2023-01-11 16:10:37,128
9702,0,0,0,0,0,333,2022-09-02 04:05:47,2023-01-22 18:11:52,143
9702,1,0,0,0,5,36,2022-10-05 04:16:01,2023-01-22 18:11:52,110
9702,511,0,0,0,0,2,2022-12-01 16:18:04,2023-01-02 05:29:57,32
9702,2030,0,0,0,0,1,2022-10-12 07:00:36,2022-10-12 07:00:36,1
9702,2031,0,0,0,0,2,2022-10-10 04:46:42,2022-10-25 19:02:06,16
9702,2033,0,0,0,5,21,2022-10-05 04:16:12,2023-01-16 11:02:24,104
9702,2034,1,0,0,0,2,2022-10-25 18:57:34,2022-10-25 18:59:14,1
9702,2414,0,0,0,0,2,2022-10-10 04:45:36,2022-10-25 18:57:13,16
9702,3128,15,13,13,9,119,2022-10-13 10:51:42,2023-01-22 16:32:29,102
9704,0,0,0,0,0,112,2022-09-02 13:16:36,2023-01-24 09:27:58,144
9704,1,0,0,0,7,8,2022-09-02 13:17:30,2023-01-02 11:49:44,122
9704,1349,10,0,20,1,59,2022-10-11 09:03:13,2022-12-02 11:50:41,53
9704,2029,0,0,0,0,1,2022-09-22 05:14:02,2022-09-22 05:14:02,1
9704,2030,1,0,4,0,27,2022-10-11 06:59:51,2022-10-12 08:21:57,2
9704,2031,11,0,0,0,22,2022-12-01 06:14:10,2022-12-03 08:44:48,3
9704,2033,0,0,0,0,7,2022-09-22 05:13:53,2022-12-18 20:50:10,88
9704,2034,1,0,0,0,6,2022-09-22 05:13:42,2022-12-02 11:51:06,72
9704,2035,1,0,16,0,35,2022-09-02 13:17:53,2022-12-02 11:50:06,91
9704,2414,21,0,2,0,33,2022-10-10 11:40:52,2022-11-30 09:15:34,51
9704,3128,10,0,2,1,70,2022-10-12 08:22:16,2023-01-24 09:28:03,105
9712,0,0,0,0,0,201,2022-09-08 08:41:47,2023-01-24 15:59:42,139
9712,1,0,0,0,0,12,2022-09-15 15:11:29,2023-01-16 18:06:56,124
9712,827,11,0,2,0,23,2022-09-29 13:41:30,2023-01-16 15:46:23,110
9712,842,25,0,0,0,47,2022-09-08 08:46:43,2022-11-06 16:59:47,60
9712,847,19,0,4,0,47,2022-09-17 05:37:04,2023-01-05 09:09:11,111
9712,933,9,0,6,0,47,2022-09-08 14:46:12,2023-01-06 14:37:53,120
9712,1727,26,0,22,0,116,2022-10-05 13:38:14,2023-01-24 15:59:49,112
9712,2733,15,0,0,0,38,2022-09-09 05:26:39,2023-01-04 16:12:45,118
9712,2734,18,30,31,0,132,2022-10-05 13:37:14,2023-01-22 13:39:29,110
9712,2735,16,0,0,0,32,2022-09-09 05:24:59,2022-11-17 17:41:59,70
9712,2736,6,0,0,0,17,2022-10-17 08:52:24,2023-01-23 11:40:54,99
9718,0,0,0,0,0,267,2022-09-05 15:30:33,2023-01-23 11:12:35,140
9718,1,0,0,0,32,32,2022-09-13 10:56:24,2023-01-23 11:12:42,133
9718,1706,0,0,0,0,3,2022-09-05 15:32:05,2022-09-05 20:38:05,1
9718,1933,60,0,76,0,186,2022-09-05 15:38:31,2023-01-02 09:52:22,119
9718,1934,141,0,145,0,415,2022-09-05 15:37:42,2023-01-14 21:55:24,132
9718,1935,96,0,20,0,229,2022-09-05 15:37:24,2023-01-03 19:10:29,121
9718,1936,51,0,90,0,204,2022-09-05 15:36:59,2023-01-18 15:52:25,136
9718,1937,14,0,0,0,30,2022-09-09 16:30:31,2022-11-29 21:39:02,82
9718,1943,22,0,0,0,43,2022-09-05 15:36:39,2023-01-16 13:21:58,133
9718,1944,0,0,0,0,2,2022-09-05 15:35:41,2022-09-06 14:57:28,1
9718,1945,31,0,42,0,124,2022-09-05 15:32:24,2023-01-22 14:50:05,139
9724,0,0,0,0,0,47,2022-09-13 17:01:03,2023-01-24 10:18:06,133
9724,1,0,0,0,0,1,2022-12-11 14:55:04,2022-12-11 14:55:04,1
9724,1183,2,0,0,0,5,2022-09-13 17:01:44,2022-09-13 17:03:28,1
9724,1190,0,0,0,0,1,2022-09-13 17:03:38,2022-09-13 17:03:38,1
9724,1445,2,49,3,2,70,2022-09-13 17:04:14,2022-12-23 18:26:18,102
9724,3072,5,0,25,8,81,2022-09-13 17:01:42,2023-01-19 18:13:29,129
9724,3073,0,0,0,2,14,2022-09-13 17:01:33,2023-01-05 15:03:49,114
9724,3074,0,0,0,2,6,2022-10-06 14:33:42,2023-01-24 10:18:18,110
9724,3075,0,0,0,2,10,2022-09-13 17:01:36,2023-01-05 15:03:58,114
9724,3076,0,0,0,4,11,2022-09-13 17:01:39,2023-01-19 18:10:07,129
9725,0,0,0,0,0,36,2022-09-16 05:32:36,2023-01-24 07:45:40,131
9725,1,0,0,0,3,5,2022-10-31 08:10:28,2023-01-24 08:08:26,85
9725,925,0,0,0,0,11,2022-10-05 12:08:16,2023-01-24 09:30:26,111
9725,2278,0,0,0,1,6,2022-10-05 12:08:18,2023-01-24 09:30:30,111
9725,2281,0,0,0,0,3,2022-10-05 11:31:58,2023-01-24 09:30:33,111
9725,2283,0,0,0,0,5,2022-10-05 12:08:25,2023-01-24 08:09:16,111
9725,2285,0,0,0,0,11,2022-10-10 10:44:59,2023-01-24 09:30:14,106
9725,2310,0,0,0,0,10,2022-10-05 11:28:58,2022-10-13 06:52:12,8
9725,2382,14,0,4,1,53,2022-10-05 11:32:07,2023-01-24 09:30:18,111
9725,2595,0,0,0,0,7,2022-11-10 09:04:35,2023-01-24 09:30:23,76
9725,3086,3,0,0,0,9,2022-10-05 12:08:32,2023-01-24 06:59:06,111
9737,0,0,0,0,0,198,2022-10-11 09:04:41,2023-01-22 18:19:44,104
9737,1,0,0,0,26,26,2022-11-22 18:09:23,2023-01-22 18:19:34,62
9737,1349,4,0,50,0,113,2022-10-11 09:05:51,2023-01-22 18:19:16,104
9737,2030,0,0,0,0,3,2022-10-11 09:05:07,2022-10-11 14:27:30,1
9737,2033,1,0,0,0,22,2022-11-22 18:09:04,2023-01-22 18:19:39,62
9737,2034,28,0,0,0,58,2022-10-12 18:07:05,2023-01-22 18:19:28,103
9737,2035,0,0,0,0,1,2022-10-12 18:06:55,2022-10-12 18:06:55,1
9737,2414,0,0,0,1,3,2022-10-11 14:26:49,2022-10-12 18:06:45,2
9737,3128,25,42,11,1,188,2022-10-12 18:01:20,2023-01-22 18:17:02,103
9741,0,0,0,0,0,22,2022-09-23 10:23:57,2022-10-19 09:17:30,26
9741,1,0,0,0,6,8,2022-09-23 10:24:21,2022-10-19 09:17:39,26
9741,1445,0,0,0,0,1,2022-10-10 10:05:06,2022-10-10 10:05:06,1
9741,3072,0,0,0,2,3,2022-10-10 10:05:37,2022-10-10 10:05:52,1
9741,3073,0,0,0,1,2,2022-10-10 10:05:33,2022-10-10 10:05:35,1
9741,3074,0,0,0,1,2,2022-10-10 10:05:29,2022-10-10 10:05:31,1
9741,3075,0,0,0,2,4,2022-10-10 10:04:44,2022-10-10 10:05:27,1
9741,3076,0,0,0,1,2,2022-10-10 10:05:19,2022-10-10 10:05:22,1
9755,0,0,0,0,0,55,2022-09-23 08:23:29,2023-01-24 15:35:14,124
9755,1,0,0,0,4,4,2022-10-21 10:59:25,2023-01-24 15:35:28,96
