video_views,quiz_done_theory,quiz_done_application,pdf_views,chapter,quiz_score,cluster,cluster_name
7,3,1,3,3,3,1,Newbie (mới bắt đầu)
7,2,0,2,2,2,1,Newbie (mới bắt đầu)
3,1,1,1,1,1,0,"Skipper (đi nhanh, ít học)"
2,0,0,0,2,1,0,"Skipper (đi nhanh, ít học)"
3,3,1,1,1,2,0,"Skipper (đi nhanh, ít học)"
7,2,1,2,1,1,1,Newbie (mới bắt đầu)
6,1,0,0,1,1,1,Newbie (mới bắt đầu)
1,1,0,3,5,0,0,"Skipper (đi nhanh, ít học)"
5,0,0,4,1,0,1,Newbie (mới bắt đầu)
4,4,3,1,2,2,2,Active learner (học chăm)
5,5,2,1,4,2,2,Active learner (học chăm)
1,1,1,1,1,1,0,"Skipper (đi nhanh, ít học)"
2,1,0,2,3,2,0,"Skipper (đi nhanh, ít học)"
3,0,0,3,3,0,0,"Skipper (đi nhanh, ít học)"
2,1,0,0,5,0,0,"Skipper (đi nhanh, ít học)"
9,7,5,4,2,5,2,Active learner (học chăm)
6,1,0,6,1,1,1,Newbie (mới bắt đầu)
4,1,0,1,1,1,0,"Skipper (đi nhanh, ít học)"
7,1,1,0,3,2,1,Newbie (mới bắt đầu)
0,1,1,0,1,0,0,"Skipper (đi nhanh, ít học)"
8,4,2,1,3,3,1,Newbie (mới bắt đầu)
7,5,3,5,5,3,2,Active learner (học chăm)
0,3,1,0,3,1,0,"Skipper (đi nhanh, ít học)"
0,2,2,0,2,1,0,"Skipper (đi nhanh, ít học)"
6,2,0,2,3,3,1,Newbie (mới bắt đầu)
2,5,2,0,1,2,2,Active learner (học chăm)
1,2,0,1,5,0,0,"Skipper (đi nhanh, ít học)"
1,5,3,0,2,3,2,Active learner (học chăm)
3,0,0,0,5,1,0,"Skipper (đi nhanh, ít học)"
1,2,1,0,6,0,0,"Skipper (đi nhanh, ít học)"
8,2,1,6,3,2,1,Newbie (mới bắt đầu)
0,1,1,0,5,0,0,"Skipper (đi nhanh, ít học)"
4,2,1,3,6,0,1,Newbie (mới bắt đầu)
4,1,1,1,3,1,1,Newbie (mới bắt đầu)
2,1,1,1,5,0,0,"Skipper (đi nhanh, ít học)"
3,0,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
4,4,3,3,3,2,2,Active learner (học chăm)
0,5,1,0,2,1,0,"Skipper (đi nhanh, ít học)"
8,2,1,1,6,2,1,Newbie (mới bắt đầu)
1,1,1,0,3,0,0,"Skipper (đi nhanh, ít học)"
3,4,1,2,1,2,2,Active learner (học chăm)
7,2,1,2,4,0,1,Newbie (mới bắt đầu)
0,0,0,0,4,0,0,"Skipper (đi nhanh, ít học)"
4,4,1,1,5,2,2,Active learner (học chăm)
2,0,0,0,1,0,0,"Skipper (đi nhanh, ít học)"
3,0,0,1,4,1,0,"Skipper (đi nhanh, ít học)"
5,3,2,1,4,1,1,Newbie (mới bắt đầu)
3,1,1,0,4,0,0,"Skipper (đi nhanh, ít học)"
5,2,2,2,3,2,1,Newbie (mới bắt đầu)
1,0,0,1,2,0,0,"Skipper (đi nhanh, ít học)"
1,2,1,1,1,2,0,"Skipper (đi nhanh, ít học)"
6,3,1,2,2,2,1,Newbie (mới bắt đầu)
3,0,0,1,4,1,0,"Skipper (đi nhanh, ít học)"
3,1,1,1,1,0,0,"Skipper (đi nhanh, ít học)"
2,0,0,1,6,0,0,"Skipper (đi nhanh, ít học)"
5,8,5,2,2,4,2,Active learner (học chăm)
0,2,1,0,1,2,0,"Skipper (đi nhanh, ít học)"
3,2,0,1,5,1,0,"Skipper (đi nhanh, ít học)"
3,9,4,1,2,4,2,Active learner (học chăm)
3,1,1,2,1,0,0,"Skipper (đi nhanh, ít học)"
1,0,0,1,1,0,0,"Skipper (đi nhanh, ít học)"
1,0,0,1,3,1,0,"Skipper (đi nhanh, ít học)"
2,3,0,0,2,3,0,"Skipper (đi nhanh, ít học)"
0,2,1,0,5,1,0,"Skipper (đi nhanh, ít học)"
3,5,4,1,4,4,2,Active learner (học chăm)
8,5,2,3,2,2,1,Newbie (mới bắt đầu)
5,4,1,3,3,1,1,Newbie (mới bắt đầu)
4,1,1,1,6,2,1,Newbie (mới bắt đầu)
1,1,0,0,5,0,0,"Skipper (đi nhanh, ít học)"
2,2,2,2,1,1,0,"Skipper (đi nhanh, ít học)"
0,2,0,0,5,2,0,"Skipper (đi nhanh, ít học)"
1,5,2,0,3,2,2,Active learner (học chăm)
0,1,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
3,7,3,3,3,2,2,Active learner (học chăm)
3,5,4,1,4,3,2,Active learner (học chăm)
1,4,2,1,2,2,0,"Skipper (đi nhanh, ít học)"
8,7,1,4,5,3,2,Active learner (học chăm)
4,3,0,0,1,1,0,"Skipper (đi nhanh, ít học)"
1,2,1,0,2,1,0,"Skipper (đi nhanh, ít học)"
4,5,1,1,6,2,2,Active learner (học chăm)
9,8,3,4,3,5,2,Active learner (học chăm)
2,1,1,0,4,1,0,"Skipper (đi nhanh, ít học)"
2,3,1,0,1,1,0,"Skipper (đi nhanh, ít học)"
2,2,1,0,1,2,0,"Skipper (đi nhanh, ít học)"
6,3,1,4,1,2,1,Newbie (mới bắt đầu)
5,4,2,0,4,2,2,Active learner (học chăm)
4,1,0,0,1,1,0,"Skipper (đi nhanh, ít học)"
3,1,0,0,3,0,0,"Skipper (đi nhanh, ít học)"
2,2,0,1,2,1,0,"Skipper (đi nhanh, ít học)"
7,10,8,1,2,6,2,Active learner (học chăm)
0,1,0,0,4,0,0,"Skipper (đi nhanh, ít học)"
5,2,1,6,3,2,1,Newbie (mới bắt đầu)
1,2,1,0,5,0,0,"Skipper (đi nhanh, ít học)"
2,2,1,1,4,1,0,"Skipper (đi nhanh, ít học)"
1,1,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
7,4,3,1,1,3,2,Active learner (học chăm)
3,0,0,0,4,1,0,"Skipper (đi nhanh, ít học)"
2,4,0,1,3,2,0,"Skipper (đi nhanh, ít học)"
0,2,0,0,1,1,0,"Skipper (đi nhanh, ít học)"
3,2,2,1,3,1,0,"Skipper (đi nhanh, ít học)"
3,0,0,3,4,0,0,"Skipper (đi nhanh, ít học)"
6,7,3,4,3,3,2,Active learner (học chăm)
0,3,2,0,4,2,0,"Skipper (đi nhanh, ít học)"
5,3,1,3,1,0,1,Newbie (mới bắt đầu)
10,4,3,4,5,3,1,Newbie (mới bắt đầu)
1,5,3,2,2,3,2,Active learner (học chăm)
4,3,1,1,4,1,1,Newbie (mới bắt đầu)
2,3,0,0,2,1,0,"Skipper (đi nhanh, ít học)"
1,3,3,0,1,2,0,"Skipper (đi nhanh, ít học)"
0,0,0,0,1,0,0,"Skipper (đi nhanh, ít học)"
4,1,0,0,5,0,0,"Skipper (đi nhanh, ít học)"
2,1,0,2,5,0,0,"Skipper (đi nhanh, ít học)"
2,6,2,1,2,2,2,Active learner (học chăm)
2,1,0,0,4,0,0,"Skipper (đi nhanh, ít học)"
3,3,2,0,5,1,0,"Skipper (đi nhanh, ít học)"
4,2,1,0,1,2,0,"Skipper (đi nhanh, ít học)"
3,1,1,4,3,0,1,Newbie (mới bắt đầu)
4,0,0,1,2,1,0,"Skipper (đi nhanh, ít học)"
3,1,0,0,1,0,0,"Skipper (đi nhanh, ít học)"
3,1,1,0,2,1,0,"Skipper (đi nhanh, ít học)"
3,2,2,3,6,2,1,Newbie (mới bắt đầu)
3,2,0,3,4,2,1,Newbie (mới bắt đầu)
2,0,0,0,3,0,0,"Skipper (đi nhanh, ít học)"
2,0,0,0,4,0,0,"Skipper (đi nhanh, ít học)"
1,1,1,0,2,1,0,"Skipper (đi nhanh, ít học)"
9,4,1,4,5,2,1,Newbie (mới bắt đầu)
3,1,0,1,4,0,0,"Skipper (đi nhanh, ít học)"
8,4,0,0,3,2,1,Newbie (mới bắt đầu)
12,8,3,6,2,4,2,Active learner (học chăm)
5,1,0,0,1,1,1,Newbie (mới bắt đầu)
2,2,0,3,5,1,0,"Skipper (đi nhanh, ít học)"
1,1,0,1,4,0,0,"Skipper (đi nhanh, ít học)"
3,1,1,0,2,0,0,"Skipper (đi nhanh, ít học)"
5,6,5,0,2,4,2,Active learner (học chăm)
3,6,3,0,5,3,2,Active learner (học chăm)
2,0,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
3,0,0,5,4,1,1,Newbie (mới bắt đầu)
3,3,1,1,4,1,0,"Skipper (đi nhanh, ít học)"
4,5,4,1,6,3,2,Active learner (học chăm)
4,7,6,3,2,4,2,Active learner (học chăm)
7,2,2,3,5,1,1,Newbie (mới bắt đầu)
2,2,1,1,5,2,0,"Skipper (đi nhanh, ít học)"
2,1,0,1,2,0,0,"Skipper (đi nhanh, ít học)"
0,1,1,0,4,0,0,"Skipper (đi nhanh, ít học)"
1,0,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
0,0,0,0,4,0,0,"Skipper (đi nhanh, ít học)"
0,0,0,0,4,0,0,"Skipper (đi nhanh, ít học)"
0,1,0,0,5,0,0,"Skipper (đi nhanh, ít học)"
0,0,0,0,6,0,0,"Skipper (đi nhanh, ít học)"
2,4,2,2,6,2,2,Active learner (học chăm)
10,4,1,3,4,2,1,Newbie (mới bắt đầu)
2,0,0,0,3,0,0,"Skipper (đi nhanh, ít học)"
0,1,0,0,4,1,0,"Skipper (đi nhanh, ít học)"
3,2,2,2,4,3,0,"Skipper (đi nhanh, ít học)"
2,1,1,0,5,1,0,"Skipper (đi nhanh, ít học)"
2,5,3,1,2,2,2,Active learner (học chăm)
4,3,0,0,4,1,0,"Skipper (đi nhanh, ít học)"
2,4,2,0,2,2,0,"Skipper (đi nhanh, ít học)"
3,2,1,3,1,1,1,Newbie (mới bắt đầu)
2,0,0,2,5,1,0,"Skipper (đi nhanh, ít học)"
3,3,2,2,3,1,1,Newbie (mới bắt đầu)
2,7,3,0,3,3,2,Active learner (học chăm)
1,0,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
0,7,3,0,3,4,2,Active learner (học chăm)
4,6,2,1,3,3,2,Active learner (học chăm)
2,3,1,0,1,1,0,"Skipper (đi nhanh, ít học)"
5,3,1,1,4,1,1,Newbie (mới bắt đầu)
1,1,1,1,3,2,0,"Skipper (đi nhanh, ít học)"
1,2,2,0,4,1,0,"Skipper (đi nhanh, ít học)"
2,5,2,1,1,3,2,Active learner (học chăm)
6,2,1,3,2,2,1,Newbie (mới bắt đầu)
1,0,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
5,4,4,1,3,3,2,Active learner (học chăm)
2,2,1,0,6,1,0,"Skipper (đi nhanh, ít học)"
2,2,1,2,4,0,0,"Skipper (đi nhanh, ít học)"
1,2,0,1,5,0,0,"Skipper (đi nhanh, ít học)"
5,2,1,2,4,1,1,Newbie (mới bắt đầu)
5,1,0,0,1,1,1,Newbie (mới bắt đầu)
1,1,0,0,3,0,0,"Skipper (đi nhanh, ít học)"
3,2,0,2,4,1,0,"Skipper (đi nhanh, ít học)"
1,0,0,0,3,1,0,"Skipper (đi nhanh, ít học)"
5,3,1,3,6,1,1,Newbie (mới bắt đầu)
0,1,0,0,3,1,0,"Skipper (đi nhanh, ít học)"
0,1,1,0,3,0,0,"Skipper (đi nhanh, ít học)"
3,1,0,0,1,0,0,"Skipper (đi nhanh, ít học)"
1,0,0,0,1,1,0,"Skipper (đi nhanh, ít học)"
5,3,0,0,1,1,1,Newbie (mới bắt đầu)
2,3,1,3,1,1,0,"Skipper (đi nhanh, ít học)"
0,1,0,0,4,1,0,"Skipper (đi nhanh, ít học)"
6,0,0,1,1,2,1,Newbie (mới bắt đầu)
0,2,0,0,1,1,0,"Skipper (đi nhanh, ít học)"
1,2,0,0,3,2,0,"Skipper (đi nhanh, ít học)"
5,4,3,1,5,3,2,Active learner (học chăm)
3,4,2,1,1,3,2,Active learner (học chăm)
2,6,0,3,3,1,2,Active learner (học chăm)
0,2,1,0,1,0,0,"Skipper (đi nhanh, ít học)"
0,0,0,0,6,0,0,"Skipper (đi nhanh, ít học)"
3,2,0,1,2,2,0,"Skipper (đi nhanh, ít học)"
3,2,1,1,4,1,0,"Skipper (đi nhanh, ít học)"
1,1,1,1,2,1,0,"Skipper (đi nhanh, ít học)"
2,0,0,1,5,0,0,"Skipper (đi nhanh, ít học)"
4,2,0,2,3,1,1,Newbie (mới bắt đầu)
1,1,0,1,6,1,0,"Skipper (đi nhanh, ít học)"
5,4,3,4,2,2,1,Newbie (mới bắt đầu)
2,0,0,0,4,1,0,"Skipper (đi nhanh, ít học)"
2,2,1,1,1,1,0,"Skipper (đi nhanh, ít học)"
10,9,6,2,2,6,2,Active learner (học chăm)
3,1,1,1,3,1,0,"Skipper (đi nhanh, ít học)"
1,0,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
2,1,0,1,1,0,0,"Skipper (đi nhanh, ít học)"
3,2,2,1,1,1,0,"Skipper (đi nhanh, ít học)"
0,1,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
1,6,1,1,3,3,2,Active learner (học chăm)
5,3,3,1,1,2,1,Newbie (mới bắt đầu)
1,1,1,1,6,0,0,"Skipper (đi nhanh, ít học)"
4,4,2,1,2,3,2,Active learner (học chăm)
0,1,0,0,6,0,0,"Skipper (đi nhanh, ít học)"
2,3,0,0,2,1,0,"Skipper (đi nhanh, ít học)"
5,4,2,0,4,3,2,Active learner (học chăm)
0,0,0,0,4,0,0,"Skipper (đi nhanh, ít học)"
4,5,4,0,3,4,2,Active learner (học chăm)
2,4,2,2,2,3,2,Active learner (học chăm)
1,4,3,0,1,2,0,"Skipper (đi nhanh, ít học)"
9,2,1,3,5,2,1,Newbie (mới bắt đầu)
6,1,0,3,5,1,1,Newbie (mới bắt đầu)
2,6,3,0,2,3,2,Active learner (học chăm)
1,0,0,1,2,1,0,"Skipper (đi nhanh, ít học)"
1,1,0,0,2,1,0,"Skipper (đi nhanh, ít học)"
2,2,0,2,2,1,0,"Skipper (đi nhanh, ít học)"
5,6,2,5,2,3,2,Active learner (học chăm)
12,3,3,6,4,2,1,Newbie (mới bắt đầu)
3,4,1,0,4,2,2,Active learner (học chăm)
5,4,2,2,2,2,2,Active learner (học chăm)
3,1,1,1,3,1,0,"Skipper (đi nhanh, ít học)"
0,1,1,0,1,1,0,"Skipper (đi nhanh, ít học)"
0,1,0,0,3,1,0,"Skipper (đi nhanh, ít học)"
1,0,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
1,2,1,0,1,2,0,"Skipper (đi nhanh, ít học)"
1,5,3,1,1,3,2,Active learner (học chăm)
3,0,0,2,2,1,0,"Skipper (đi nhanh, ít học)"
4,2,1,1,4,1,1,Newbie (mới bắt đầu)
3,1,0,3,1,1,0,"Skipper (đi nhanh, ít học)"
0,2,1,0,1,2,0,"Skipper (đi nhanh, ít học)"
1,1,0,0,3,0,0,"Skipper (đi nhanh, ít học)"
2,7,4,0,4,4,2,Active learner (học chăm)
5,3,0,1,3,2,1,Newbie (mới bắt đầu)
1,1,1,0,5,1,0,"Skipper (đi nhanh, ít học)"
4,1,1,2,3,1,1,Newbie (mới bắt đầu)
1,0,0,0,5,0,0,"Skipper (đi nhanh, ít học)"
6,2,1,2,6,1,1,Newbie (mới bắt đầu)
0,1,0,0,4,0,0,"Skipper (đi nhanh, ít học)"
5,5,1,1,3,3,2,Active learner (học chăm)
1,2,1,1,4,1,0,"Skipper (đi nhanh, ít học)"
1,4,1,1,2,0,0,"Skipper (đi nhanh, ít học)"
4,7,4,2,1,3,2,Active learner (học chăm)
0,2,2,0,1,1,0,"Skipper (đi nhanh, ít học)"
4,1,0,3,1,1,1,Newbie (mới bắt đầu)
1,2,0,1,3,1,0,"Skipper (đi nhanh, ít học)"
4,4,1,1,3,2,2,Active learner (học chăm)
0,0,0,0,6,0,0,"Skipper (đi nhanh, ít học)"
1,0,0,0,4,0,0,"Skipper (đi nhanh, ít học)"
0,3,1,0,1,1,0,"Skipper (đi nhanh, ít học)"
1,1,1,0,5,1,0,"Skipper (đi nhanh, ít học)"
1,1,0,0,6,1,0,"Skipper (đi nhanh, ít học)"
2,3,2,1,2,2,0,"Skipper (đi nhanh, ít học)"
1,2,1,0,5,1,0,"Skipper (đi nhanh, ít học)"
1,5,2,0,4,3,2,Active learner (học chăm)
4,0,0,3,2,0,1,Newbie (mới bắt đầu)
8,2,0,4,1,2,1,Newbie (mới bắt đầu)
0,0,0,0,4,0,0,"Skipper (đi nhanh, ít học)"
3,3,2,0,6,3,0,"Skipper (đi nhanh, ít học)"
3,3,2,0,1,2,0,"Skipper (đi nhanh, ít học)"
0,0,0,0,6,0,0,"Skipper (đi nhanh, ít học)"
3,5,1,1,1,2,2,Active learner (học chăm)
3,3,2,3,3,1,1,Newbie (mới bắt đầu)
3,3,1,0,3,3,0,"Skipper (đi nhanh, ít học)"
1,2,0,0,1,0,0,"Skipper (đi nhanh, ít học)"
8,8,3,4,2,5,2,Active learner (học chăm)
10,5,2,5,2,4,1,Newbie (mới bắt đầu)
2,2,2,2,2,1,0,"Skipper (đi nhanh, ít học)"
3,2,1,0,1,0,0,"Skipper (đi nhanh, ít học)"
0,4,3,0,4,3,0,"Skipper (đi nhanh, ít học)"
5,3,3,2,3,2,1,Newbie (mới bắt đầu)
2,4,2,0,2,2,0,"Skipper (đi nhanh, ít học)"
0,2,1,0,1,1,0,"Skipper (đi nhanh, ít học)"
3,0,0,0,4,0,0,"Skipper (đi nhanh, ít học)"
3,3,3,3,5,2,2,Active learner (học chăm)
3,2,0,2,4,2,0,"Skipper (đi nhanh, ít học)"
0,1,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
2,3,1,1,1,2,0,"Skipper (đi nhanh, ít học)"
1,1,0,0,5,0,0,"Skipper (đi nhanh, ít học)"
2,3,3,0,3,1,0,"Skipper (đi nhanh, ít học)"
2,0,0,3,1,0,0,"Skipper (đi nhanh, ít học)"
0,0,0,0,4,0,0,"Skipper (đi nhanh, ít học)"
1,1,0,0,1,1,0,"Skipper (đi nhanh, ít học)"
1,1,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
5,3,1,2,4,2,1,Newbie (mới bắt đầu)
3,4,2,2,1,2,2,Active learner (học chăm)
0,0,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
4,1,1,1,5,1,1,Newbie (mới bắt đầu)
3,2,1,3,2,1,1,Newbie (mới bắt đầu)
4,1,1,1,1,2,0,"Skipper (đi nhanh, ít học)"
3,6,2,1,1,3,2,Active learner (học chăm)
2,4,3,0,3,2,2,Active learner (học chăm)
2,1,1,0,6,1,0,"Skipper (đi nhanh, ít học)"
1,4,4,2,3,3,2,Active learner (học chăm)
4,5,5,1,6,3,2,Active learner (học chăm)
7,4,3,4,6,4,1,Newbie (mới bắt đầu)
2,1,1,2,5,0,0,"Skipper (đi nhanh, ít học)"
1,1,0,1,2,1,0,"Skipper (đi nhanh, ít học)"
1,2,1,0,3,2,0,"Skipper (đi nhanh, ít học)"
1,3,2,1,4,0,0,"Skipper (đi nhanh, ít học)"
7,3,1,5,1,1,1,Newbie (mới bắt đầu)
0,0,0,0,1,0,0,"Skipper (đi nhanh, ít học)"
3,1,1,0,6,1,0,"Skipper (đi nhanh, ít học)"
4,3,2,2,2,2,1,Newbie (mới bắt đầu)
9,3,2,5,5,1,1,Newbie (mới bắt đầu)
2,1,0,1,1,0,0,"Skipper (đi nhanh, ít học)"
1,0,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
1,2,2,0,1,1,0,"Skipper (đi nhanh, ít học)"
3,4,1,2,4,2,2,Active learner (học chăm)
0,2,2,0,2,1,0,"Skipper (đi nhanh, ít học)"
3,0,0,1,5,0,0,"Skipper (đi nhanh, ít học)"
1,3,0,0,4,1,0,"Skipper (đi nhanh, ít học)"
0,1,1,0,1,0,0,"Skipper (đi nhanh, ít học)"
1,4,3,0,2,2,0,"Skipper (đi nhanh, ít học)"
5,6,5,3,3,3,2,Active learner (học chăm)
2,2,0,0,5,1,0,"Skipper (đi nhanh, ít học)"
2,1,1,0,5,0,0,"Skipper (đi nhanh, ít học)"
3,9,4,3,4,4,2,Active learner (học chăm)
3,2,0,0,4,1,0,"Skipper (đi nhanh, ít học)"
3,5,2,1,6,2,2,Active learner (học chăm)
4,0,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
5,3,2,0,1,2,1,Newbie (mới bắt đầu)
2,3,3,0,1,3,0,"Skipper (đi nhanh, ít học)"
7,1,1,1,2,2,1,Newbie (mới bắt đầu)
1,0,0,0,1,0,0,"Skipper (đi nhanh, ít học)"
5,4,1,1,5,1,1,Newbie (mới bắt đầu)
3,0,0,0,3,0,0,"Skipper (đi nhanh, ít học)"
0,0,0,0,4,0,0,"Skipper (đi nhanh, ít học)"
1,0,0,0,6,0,0,"Skipper (đi nhanh, ít học)"
3,1,0,1,2,1,0,"Skipper (đi nhanh, ít học)"
0,0,0,0,5,0,0,"Skipper (đi nhanh, ít học)"
5,2,0,4,4,1,1,Newbie (mới bắt đầu)
2,1,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
2,0,0,1,1,0,0,"Skipper (đi nhanh, ít học)"
2,2,2,0,1,1,0,"Skipper (đi nhanh, ít học)"
0,1,0,0,5,1,0,"Skipper (đi nhanh, ít học)"
4,1,1,2,6,2,1,Newbie (mới bắt đầu)
8,1,0,4,3,1,1,Newbie (mới bắt đầu)
3,0,0,0,3,1,0,"Skipper (đi nhanh, ít học)"
1,0,0,3,1,1,0,"Skipper (đi nhanh, ít học)"
5,3,0,2,4,1,1,Newbie (mới bắt đầu)
1,2,1,0,1,0,0,"Skipper (đi nhanh, ít học)"
1,1,0,0,1,1,0,"Skipper (đi nhanh, ít học)"
0,4,2,0,6,3,0,"Skipper (đi nhanh, ít học)"
1,1,1,1,2,1,0,"Skipper (đi nhanh, ít học)"
1,2,2,0,3,1,0,"Skipper (đi nhanh, ít học)"
4,2,1,2,2,0,1,Newbie (mới bắt đầu)
3,0,0,2,1,0,0,"Skipper (đi nhanh, ít học)"
6,1,0,1,4,1,1,Newbie (mới bắt đầu)
2,2,1,0,6,1,0,"Skipper (đi nhanh, ít học)"
2,0,0,0,3,0,0,"Skipper (đi nhanh, ít học)"
6,1,1,1,2,2,1,Newbie (mới bắt đầu)
0,3,2,0,5,1,0,"Skipper (đi nhanh, ít học)"
3,1,1,1,2,1,0,"Skipper (đi nhanh, ít học)"
7,7,2,2,6,4,2,Active learner (học chăm)
1,2,1,1,5,0,0,"Skipper (đi nhanh, ít học)"
3,7,4,2,5,4,2,Active learner (học chăm)
3,1,0,2,4,1,0,"Skipper (đi nhanh, ít học)"
1,6,2,1,6,2,2,Active learner (học chăm)
6,2,1,3,5,2,1,Newbie (mới bắt đầu)
1,2,1,0,6,1,0,"Skipper (đi nhanh, ít học)"
8,1,0,2,2,1,1,Newbie (mới bắt đầu)
5,1,1,2,1,0,1,Newbie (mới bắt đầu)
3,4,1,1,6,3,2,Active learner (học chăm)
3,4,3,3,1,3,2,Active learner (học chăm)
1,5,2,0,3,3,2,Active learner (học chăm)
0,1,0,0,4,1,0,"Skipper (đi nhanh, ít học)"
0,0,0,0,2,1,0,"Skipper (đi nhanh, ít học)"
3,2,1,0,2,1,0,"Skipper (đi nhanh, ít học)"
2,0,0,0,1,1,0,"Skipper (đi nhanh, ít học)"
6,1,0,1,1,0,1,Newbie (mới bắt đầu)
0,0,0,0,6,0,0,"Skipper (đi nhanh, ít học)"
0,0,0,0,2,1,0,"Skipper (đi nhanh, ít học)"
1,2,0,0,2,1,0,"Skipper (đi nhanh, ít học)"
3,1,1,0,1,0,0,"Skipper (đi nhanh, ít học)"
3,7,3,3,1,3,2,Active learner (học chăm)
2,3,1,0,3,1,0,"Skipper (đi nhanh, ít học)"
1,0,0,0,1,1,0,"Skipper (đi nhanh, ít học)"
3,3,1,3,3,1,1,Newbie (mới bắt đầu)
1,3,2,0,6,1,0,"Skipper (đi nhanh, ít học)"
1,1,1,3,3,0,0,"Skipper (đi nhanh, ít học)"
2,5,2,1,1,2,2,Active learner (học chăm)
5,4,2,3,4,2,1,Newbie (mới bắt đầu)
1,0,0,1,1,0,0,"Skipper (đi nhanh, ít học)"
2,0,0,1,2,0,0,"Skipper (đi nhanh, ít học)"
0,0,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
3,1,1,0,4,0,0,"Skipper (đi nhanh, ít học)"
4,1,1,6,1,1,1,Newbie (mới bắt đầu)
0,3,0,0,3,1,0,"Skipper (đi nhanh, ít học)"
4,0,0,1,3,0,0,"Skipper (đi nhanh, ít học)"
2,4,2,0,2,2,0,"Skipper (đi nhanh, ít học)"
1,1,0,0,3,1,0,"Skipper (đi nhanh, ít học)"
0,2,1,0,4,1,0,"Skipper (đi nhanh, ít học)"
3,0,0,0,6,0,0,"Skipper (đi nhanh, ít học)"
5,6,4,2,4,4,2,Active learner (học chăm)
6,6,3,5,2,3,2,Active learner (học chăm)
5,1,0,1,5,2,1,Newbie (mới bắt đầu)
7,3,2,5,2,2,1,Newbie (mới bắt đầu)
1,3,1,0,1,1,0,"Skipper (đi nhanh, ít học)"
7,10,7,2,2,6,2,Active learner (học chăm)
7,7,6,1,4,4,2,Active learner (học chăm)
0,0,0,0,1,0,0,"Skipper (đi nhanh, ít học)"
0,2,1,0,5,1,0,"Skipper (đi nhanh, ít học)"
4,2,2,1,1,2,1,Newbie (mới bắt đầu)
9,7,4,2,2,4,2,Active learner (học chăm)
1,0,0,1,3,0,0,"Skipper (đi nhanh, ít học)"
4,2,1,4,6,2,1,Newbie (mới bắt đầu)
3,2,0,2,1,1,0,"Skipper (đi nhanh, ít học)"
6,2,2,3,4,1,1,Newbie (mới bắt đầu)
4,0,0,2,3,1,1,Newbie (mới bắt đầu)
2,0,0,2,3,1,0,"Skipper (đi nhanh, ít học)"
2,3,2,2,1,0,0,"Skipper (đi nhanh, ít học)"
1,1,1,0,1,0,0,"Skipper (đi nhanh, ít học)"
0,1,1,0,5,1,0,"Skipper (đi nhanh, ít học)"
0,0,0,0,4,1,0,"Skipper (đi nhanh, ít học)"
1,2,1,2,1,1,0,"Skipper (đi nhanh, ít học)"
4,4,3,3,3,3,2,Active learner (học chăm)
3,1,0,2,2,1,0,"Skipper (đi nhanh, ít học)"
2,1,1,2,1,0,0,"Skipper (đi nhanh, ít học)"
3,1,0,1,3,0,0,"Skipper (đi nhanh, ít học)"
4,3,1,1,1,1,1,Newbie (mới bắt đầu)
2,0,0,3,3,0,0,"Skipper (đi nhanh, ít học)"
4,5,4,0,2,3,2,Active learner (học chăm)
6,1,0,1,2,1,1,Newbie (mới bắt đầu)
7,2,2,4,2,3,1,Newbie (mới bắt đầu)
3,3,0,2,1,1,0,"Skipper (đi nhanh, ít học)"
4,6,4,2,3,3,2,Active learner (học chăm)
6,3,2,5,4,2,1,Newbie (mới bắt đầu)
7,4,0,0,5,2,1,Newbie (mới bắt đầu)
1,3,2,0,5,2,0,"Skipper (đi nhanh, ít học)"
1,2,0,0,2,1,0,"Skipper (đi nhanh, ít học)"
1,2,2,1,3,1,0,"Skipper (đi nhanh, ít học)"
5,6,5,0,4,3,2,Active learner (học chăm)
4,6,4,0,2,3,2,Active learner (học chăm)
3,2,2,2,3,2,0,"Skipper (đi nhanh, ít học)"
2,2,1,2,3,1,0,"Skipper (đi nhanh, ít học)"
1,0,0,0,2,0,0,"Skipper (đi nhanh, ít học)"
1,0,0,0,3,0,0,"Skipper (đi nhanh, ít học)"
5,2,2,1,2,2,1,Newbie (mới bắt đầu)
2,4,3,0,1,2,2,Active learner (học chăm)
1,3,2,0,5,1,0,"Skipper (đi nhanh, ít học)"
4,8,7,3,6,5,2,Active learner (học chăm)
4,8,4,1,6,5,2,Active learner (học chăm)
